,ID,song1,song2,song3,song4,song5
735,735,12947,33915,41055,5180,23106
736,736,27834,24055,22653,38725,31636
737,737,52672,42793,47120,6966,6043
738,738,27357,53465,38740,19728,15480
739,739,8250,44521,23340,56427,26248
740,740,48180,39128,2335,23645,48563
741,741,55870,44081,20201,23890,46171
742,742,27896,4407,27827,17004,11655
743,743,18292,22229,746,15653,32882
744,744,4882,52700,35816,56492,38649
745,745,19579,21454,35527,43266,2468
746,746,10203,22629,28912,22078,6332
747,747,35160,35288,6936,38385,29115
748,748,29290,9041,46104,9414,7093
749,749,54759,43824,45512,2243,43596
750,750,34166,35090,4583,5172,51263
751,751,37981,11594,46718,38803,25199
752,752,11046,5183,4229,48067,21308
753,753,13421,30661,45246,56646,25929
754,754,7882,52608,15596,41045,11226
755,755,40874,49443,11607,46243,31467
756,756,32228,33175,13688,8752,44796
757,757,52785,13193,26514,38726,11372
758,758,51011,56654,34101,33240,37995
759,759,26305,20266,7449,18379,9283
760,760,24936,18501,6371,36487,15888
761,761,4448,47906,31600,35390,21308
762,762,27387,35605,50097,33830,15079
763,763,18525,35607,3602,41148,13007
764,764,47647,27364,6246,24799,49761
765,765,42514,5625,14831,9087,24943
766,766,14039,45170,49902,12764,17114
767,767,51536,43789,52370,27432,53638
768,768,20585,49665,4620,44292,27154
769,769,19335,39963,5759,48176,45671
770,770,45178,40493,24021,15177,18284
771,771,32869,49582,14725,29800,40789
772,772,5624,8516,32465,13901,22648
773,773,46812,13524,23165,27390,25351
774,774,33730,14713,50148,24219,39651
775,775,30630,16284,9689,17567,23024
776,776,53023,1995,40957,15236,28982
777,777,41866,14990,45336,13617,26963
778,778,54189,22965,41192,51269,12303
779,779,13422,26759,11595,49388,46705
780,780,33789,48882,45549,32979,46059
781,781,18107,47709,48358,38435,54150
782,782,39357,2142,30312,35341,8485
783,783,15464,40934,7451,30177,23673
784,784,5470,34199,20238,34135,57450
785,785,35045,26862,37484,11213,23681
786,786,33391,33136,33162,40949,6554
787,787,8003,23559,30904,41494,8777
788,788,35294,11349,45041,3865,47399
789,789,37762,52434,35064,44869,1613
790,790,51889,49566,9653,32167,57201
791,791,23834,5057,14339,29941,50998
792,792,28037,19230,240,54008,55958
793,793,30621,5452,42278,54490,40752
794,794,43443,12547,38147,30099,10252
795,795,54049,37439,57404,41231,30134
796,796,33871,2876,53554,54073,15397
797,797,12395,50070,6550,21626,34214
798,798,45726,32265,45579,55109,25826
799,799,10304,26580,31491,41679,41021
800,800,5662,28848,38545,41124,50097
801,801,26598,26519,6216,39953,50676
802,802,2151,3045,35101,7552,9336
803,803,35106,11521,36891,28881,17894
804,804,46901,15616,54946,30026,33210
805,805,39574,30906,44861,31894,52480
806,806,7475,41710,11864,21892,45441
807,807,42458,20402,12269,20183,12841
808,808,19006,15352,24549,39419,49444
809,809,50580,29374,12395,6550,21626
810,810,7421,41333,35308,29414,19440
811,811,33024,37582,28429,47969,12236
812,812,45500,48454,1818,13650,31220
813,813,7603,39103,47217,57033,31535
814,814,9965,9548,54911,32044,20247
815,815,22700,52066,7344,2640,4732
816,816,46400,13815,18159,37946,18982
817,817,5124,31456,3895,5171,25476
818,818,51445,38642,28146,41546,25386
819,819,56241,12368,49241,36988,46306
820,820,30143,47378,31665,688,8697
821,821,4638,56982,9356,38289,29398
822,822,7856,33058,11358,23190,45786
823,823,48141,53556,28262,452,1614
824,824,42505,25024,43667,8243,2559
825,825,35572,30554,51096,21100,15688
826,826,50515,53355,32720,54436,48678
827,827,40060,35276,47452,15733,53194
828,828,40251,40735,30321,41855,19784
829,829,39603,47703,37445,20872,2763
830,830,36665,32459,17811,15237,42617
831,831,42616,40606,42615,5898,19749
832,832,26162,22631,31240,8361,9361
833,833,17823,49669,10513,16553,49749
834,834,24511,17417,21734,11030,963
835,835,32697,31957,39933,17002,37448
836,836,5353,40846,53181,42011,28118
837,837,24603,35534,26014,27299,12582
838,838,42000,18430,23154,48942,55371
839,839,12566,53814,48139,30523,52491
840,840,38480,17127,18294,19754,47102
841,841,1905,14294,21559,53922,336
842,842,38343,45781,2014,30941,16739
843,843,30064,11475,39600,45042,48757
844,844,37218,54726,21068,8235,35916
845,845,38008,11843,7002,34125,37392
846,846,40713,10521,19797,10336,45519
847,847,38313,16373,10867,8432,5074
848,848,27335,24864,34513,53177,2903
849,849,35313,1158,20551,53919,38608
850,850,8080,53034,17714,48655,18672
851,851,32758,5995,3256,52139,5974
852,852,19186,41012,8650,39460,42327
853,853,8869,31194,16500,51808,22093
854,854,30548,56783,37161,55405,52918
855,855,11061,2230,19345,25489,48631
856,856,21595,43646,19737,52274,26503
857,857,38233,56507,19582,36757,39546
858,858,47311,7247,683,52357,46123
859,859,51984,23411,52816,19010,51255
860,860,17781,7998,49369,10205,23934
861,861,25205,44258,21049,18088,15028
862,862,9190,40854,2051,23816,2378
863,863,31766,19181,959,26499,50574
864,864,24216,39138,5183,40333,13030
865,865,51955,45338,1663,21818,21768
866,866,12320,23201,6136,14520,33524
867,867,56789,21881,17232,52375,40958
868,868,31388,29108,13997,43775,37002
869,869,33249,45748,397,27694,16130
870,870,55126,12221,25658,53197,53839
871,871,46791,6464,21025,11167,38987
872,872,16856,3665,41521,42062,24522
873,873,46277,26516,47279,19273,30684
874,874,36643,13827,27069,10439,54338
875,875,29290,9041,11540,57272,51420
876,876,27793,45232,26072,47453,26269
877,877,9604,34368,32790,27112,7985
878,878,45934,4628,19196,19392,38165
879,879,46337,42927,36979,14837,14372
880,880,13383,8886,27707,57349,51016
881,881,19121,57332,54946,44618,26216
882,882,54757,50849,43272,42866,29355
883,883,26528,22344,41605,50892,3476
884,884,16240,26939,53514,345,9778
885,885,35338,12119,24348,52593,5074
886,886,34622,16350,27906,20005,9521
887,887,22675,22002,39300,27020,9099
888,888,23826,43408,3702,20976,9379
889,889,10846,339,54025,41385,56292
890,890,29,32800,28008,55539,5635
891,891,57046,36671,22493,32145,5080
892,892,13647,45007,5143,28701,6825
893,893,42309,4985,899,9424,13586
894,894,14576,40765,38381,8609,8627
895,895,20054,17699,7587,57159,29320
896,896,57552,15193,5770,22095,57535
897,897,11244,29327,47282,29005,30655
898,898,10185,30085,48607,10275,44926
899,899,7865,29425,1806,10420,35875
900,900,10574,18294,38373,35690,44093
901,901,54489,53122,31661,27297,25861
902,902,40962,1148,40297,3433,30496
903,903,22954,40965,35941,52992,53760
904,904,19579,8035,18758,16283,43483
905,905,44686,44687,50855,13220,16012
906,906,38990,36069,23690,13359,41203
907,907,2341,39002,47348,39684,16956
908,908,30521,26693,1942,4875,17529
909,909,38370,11721,19217,57490,56338
910,910,3277,35920,1424,25416,8496
911,911,2448,47686,24246,40845,5712
912,912,18592,38894,44633,40772,41329
913,913,17586,47618,1224,14059,52475
914,914,9177,28910,52947,27180,26290
915,915,22705,3820,15947,18839,45519
916,916,51376,14359,1753,39513,23696
917,917,3830,53835,5559,7643,39757
918,918,80,47580,5295,15866,33980
919,919,35068,24681,28902,3741,33452
920,920,37190,16082,31827,50661,43910
921,921,27572,15125,6905,27707,3071
922,922,20014,10757,12521,12912,24509
923,923,17264,44484,2000,5991,16966
924,924,27267,26449,8229,38366,16077
925,925,24857,41121,29619,46709,19877
926,926,16664,22922,56759,10302,26915
927,927,426,44089,31934,12966,28135
928,928,30593,17850,21384,6050,23081
929,929,15455,3833,38243,19164,56186
930,930,43693,56534,30970,226,15737
931,931,30929,39573,21036,8010,142
932,932,55037,11267,24212,977,55344
933,933,26050,48173,56910,21391,15530
934,934,42659,56280,10979,1739,27995
935,935,33217,24006,53240,4232,24015
936,936,27572,23121,19886,9899,277
937,937,43823,20865,16058,21684,7062
938,938,11587,51285,47985,51270,4875
939,939,15167,11410,45563,32249,3262
940,940,13649,22422,815,46249,25234
941,941,4106,42503,34242,21968,54570
942,942,30775,39168,1722,42536,35306
943,943,2508,24684,37183,15118,51733
944,944,20655,8587,5085,21455,18615
945,945,32471,1440,33880,52611,39617
946,946,6338,39743,9842,11652,31892
947,947,23663,22229,15653,2744,35765
948,948,15015,44885,52994,5616,45296
949,949,1247,39689,44861,23719,15999
950,950,25029,9852,54122,16773,17529
951,951,1531,14172,39998,54936,25065
952,952,44069,41186,28624,4334,54156
953,953,39183,29747,14307,18644,20493
954,954,41806,29563,30132,17170,21766
955,955,17412,55840,19580,40572,39046
956,956,56359,46535,30674,56306,6681
957,957,46496,13786,40611,35418,2436
958,958,3855,34889,22725,56145,47334
959,959,863,19181,26499,50574,2327
960,960,39744,10983,57593,40807,12683
961,961,22217,33561,1510,15422,38761
962,962,31255,3963,14390,51436,963
963,963,962,3886,38139,17417,11030
964,964,11221,23125,21602,44624,31489
965,965,29683,5454,28133,5141,10831
966,966,55109,39603,33942,27711,48720
967,967,6015,42380,41808,9039,11227
968,968,46595,6810,16183,32359,6791
969,969,51697,2699,39913,26988,10336
970,970,50814,18039,28423,14703,11795
971,971,8971,55834,35836,48178,27968
972,972,22922,992,30200,26158,7661
973,973,13286,14995,20996,26642,42365
974,974,54700,48627,56204,4287,41925
975,975,26278,2941,36348,20696,52309
976,976,23693,2745,39197,18027,9840
977,977,26869,57642,26056,932,278
978,978,23955,5774,55,28363,19653
979,979,37143,48335,44946,12624,56322
980,980,18039,970,46735,14703,11795
981,981,3833,9189,17633,41846,44437
982,982,42507,25878,45269,44216,48649
983,983,42731,5484,8620,42338,5224
984,984,18470,32578,31411,40253,23810
985,985,10653,30599,10757,21738,22576
986,986,6324,56220,53911,22336,43825
987,987,43920,5225,11103,25923,24228
988,988,22589,48264,46746,21575,24419
989,989,34572,17766,54936,15364,26958
990,990,40262,10227,362,2563,21439
991,991,42868,23075,19048,16685,2725
992,992,20324,34386,45206,22922,972
993,993,20817,48459,14322,50075,53785
994,994,32198,5617,32106,46599,12244
995,995,53618,9729,27316,44953,19848
996,996,8437,41092,54084,31717,2285
997,997,34976,27674,23818,51417,43101
998,998,35169,52315,42800,12816,34656
999,999,2310,1629,23113,54647,24564
1000,1000,31713,45261,17591,38877,35292
1001,1001,22953,53319,36106,5427,56063
1002,1002,34194,33801,24199,24385,53688
1003,1003,28604,38835,32801,24988,40525
1004,1004,54829,202,46275,35478,33267
1005,1005,10438,17312,25750,12885,28054
1006,1006,12121,14990,44853,34183,28560
1007,1007,37018,12773,48836,35924,6039
1008,1008,26528,21321,14819,42370,45688
1009,1009,40489,1824,43123,41919,25968
1010,1010,29810,6982,35437,5909,12709
1011,1011,2439,20956,29477,2933,39194
1012,1012,29245,45138,22909,18267,46899
1013,1013,41962,54889,57540,15247,36411
1014,1014,40562,20587,36093,12127,36459
1015,1015,37247,11268,13625,19937,46904
1016,1016,32650,4039,38683,31179,41648
1017,1017,6363,25325,567,54476,42535
1018,1018,42247,35783,46814,38277,1418
1019,1019,3997,34016,4061,22572,1898
1020,1020,3310,54617,51380,937,39946
1021,1021,18111,23279,19007,39462,54122
1022,1022,18815,36804,13380,30062,26896
1023,1023,37504,18475,44402,23869,11005
1024,1024,26869,977,26056,20648,278
1025,1025,35613,42761,34243,21153,19352
1026,1026,20302,48501,41946,17296,21270
1027,1027,51705,14371,22941,32523,37938
1028,1028,19985,35027,38612,47189,30351
1029,1029,34972,12572,9048,47300,2517
1030,1030,19914,39212,9790,23239,3186
1031,1031,47695,23480,5218,9791,50467
1032,1032,24028,42088,25097,36088,52267
1033,1033,29722,3807,41935,8323,36828
1034,1034,21039,52205,32163,53254,28579
1035,1035,32824,21416,43716,12197,2150
1036,1036,36927,23882,39524,29536,13710
1037,1037,13684,27773,31291,7567,38121
1038,1038,45680,16398,54754,14814,51327
1039,1039,31590,7655,45932,40871,37784
1040,1040,57190,36889,5490,29219,18751
1041,1041,26468,18502,43932,21695,9959
1042,1042,25116,32871,54071,51675,52471
1043,1043,51473,4388,12509,7125,24013
1044,1044,24111,52870,13420,44841,3930
1045,1045,48052,7048,44481,12840,5417
1046,1046,36963,5744,19655,57499,10532
1047,1047,30983,39049,30006,1359,32876
1048,1048,9041,56752,57107,53572,53500
1049,1049,28221,51821,46236,41981,6612
1050,1050,22476,40528,3578,55378,37927
1051,1051,1548,34536,19968,26512,10986
1052,1052,14327,4453,8903,24045,1862
1053,1053,781,38435,6491,32885,22204
1054,1054,53027,18869,30996,20923,38342
1055,1055,28432,55939,25163,32958,33239
1056,1056,53346,41177,17029,32893,35533
1057,1057,29738,34042,34617,49053,45184
1058,1058,12981,15614,50226,18803,19764
1059,1059,25839,37059,42953,44579,25174
1060,1060,46823,14033,52053,41844,11764
1061,1061,16243,17892,42318,40036,6541
1062,1062,32606,12245,20343,12689,27205
1063,1063,48068,45848,2272,36335,49658
1064,1064,38968,53943,36284,1486,43249
1065,1065,9726,44665,32363,12142,28174
1066,1066,30123,10351,13383,8886,57349
1067,1067,41411,52576,55473,34611,20445
1068,1068,32721,44075,570,16254,47365
1069,1069,54513,43632,44449,25975,24662
1070,1070,22611,28210,56585,36835,39582
1071,1071,24742,9210,5255,41701,3084
1072,1072,6335,34098,35644,6775,50840
1073,1073,15357,15595,21574,22101,25216
1074,1074,23975,39706,43659,27818,13472
1075,1075,32630,22452,9432,14994,42895
1076,1076,25010,13383,8886,27707,57349
1077,1077,23978,661,28177,2227,26776
1078,1078,41988,21238,52571,19362,7088
1079,1079,17631,23248,12646,55997,19384
1080,1080,29769,7572,9393,5164,11416
1081,1081,38889,1824,38910,27252,54836
1082,1082,8293,50447,26357,54691,36839
1083,1083,52007,52685,1117,14608,15544
1084,1084,56654,30686,22214,28,13467
1085,1085,35424,30643,54685,9731,51124
1086,1086,11917,4583,31242,17260,24778
1087,1087,31794,51060,2961,29742,28082
1088,1088,14602,33621,52066,17777,54190
1089,1089,52068,29039,27273,56259,4612
1090,1090,54282,56167,19705,47813,22775
1091,1091,48958,9887,5191,44446,23654
1092,1092,17032,24302,20519,27849,7133
1093,1093,5709,50715,55269,42615,48347
1094,1094,49661,20730,27340,50070,54189
1095,1095,12452,53138,21723,54886,41623
1096,1096,50255,35547,44302,9633,52377
1097,1097,17849,14760,57636,25867,7904
1098,1098,55402,31566,29782,44075,26889
1099,1099,16240,26939,9778,345,31236
1100,1100,26251,28723,28760,24634,187
1101,1101,10215,17051,3556,23711,23598
1102,1102,11981,50329,27045,12917,3097
1103,1103,41443,5161,53161,15202,10256
1104,1104,10881,21856,34864,39073,53176
1105,1105,46122,13796,30231,36322,18807
1106,1106,13893,7095,6096,34131,14874
1107,1107,28834,12957,3380,14137,51472
1108,1108,23953,20516,44709,29050,26017
1109,1109,34085,23994,26890,2897,30154
1110,1110,47446,14975,41431,14014,48661
1111,1111,31195,4986,2008,26109,47935
1112,1112,12405,29201,16611,15224,49315
1113,1113,53105,50404,43823,51269,6202
1114,1114,25518,35572,30683,21100,15688
1115,1115,36643,21886,17870,43671,29798
1116,1116,19866,3228,47395,26629,30826
1117,1117,53063,28101,53965,4387,6581
1118,1118,28442,47268,48412,48201,25343
1119,1119,9558,11790,2284,35300,29864
1120,1120,4736,25604,17940,33405,37703
1121,1121,39920,20961,48302,55468,11954
1122,1122,50112,37797,56794,27654,49773
1123,1123,26399,51145,17698,2330,38202
1124,1124,16018,30036,51951,824,6285
1125,1125,14273,48694,2997,37851,33516
1126,1126,51728,38653,6824,33023,19212
1127,1127,7161,36453,17654,6387,30019
1128,1128,19628,46402,35148,12584,42481
1129,1129,38263,17680,22814,1591,34341
1130,1130,56680,54093,53215,5721,42704
1131,1131,45254,27713,24476,45244,35568
1132,1132,39491,15769,53370,56481,2220
1133,1133,30607,42931,50973,44098,9580
1134,1134,8294,5353,1135,3214,45247
1135,1135,8294,5353,1134,3214,45247
1136,1136,13960,18692,2036,41615,6794
1137,1137,44802,5166,19739,13000,35590
1138,1138,10711,2012,29979,53532,46077
1139,1139,45328,30207,49119,49663,56946
1140,1140,1194,30834,9566,22271,37895
1141,1141,22589,31883,22460,32808,15724
1142,1142,10749,47002,21334,28983,35856
1143,1143,45115,8162,45827,8708,1581
1144,1144,54890,16300,15907,33661,13020
1145,1145,42765,31755,30048,6357,30193
1146,1146,9680,7568,55115,37962,27028
1147,1147,42136,3397,18435,28050,24081
1148,1148,20212,56060,3433,53634,902
1149,1149,43373,7385,26873,23830,49415
1150,1150,20957,22280,9568,4498,35135
1151,1151,21338,43764,51287,24482,52460
1152,1152,38491,45560,53149,29269,10532
1153,1153,18939,52285,1954,11958,15833
1154,1154,49687,4458,18635,41453,11173
1155,1155,29290,5750,9041,5749,41746
1156,1156,43264,43772,55242,39233,5257
1157,1157,3202,11372,29823,44798,45004
1158,1158,23972,28474,13120,35313,53919
1159,1159,11936,23843,6020,56570,1437
1160,1160,50172,29334,13763,24390,24285
1161,1161,16065,42460,24985,20438,46455
1162,1162,38479,10564,29947,16523,5510
1163,1163,15182,27960,26148,18014,32
1164,1164,21689,49034,45884,53808,40458
1165,1165,51069,54013,52491,32162,17044
1166,1166,1215,18854,22730,3917,41028
1167,1167,56163,11802,55307,4995,11030
1168,1168,22922,24974,56759,42633,26915
1169,1169,29782,1098,47980,34381,5538
1170,1170,1979,54675,38655,41421,5369
1171,1171,38789,404,9558,26085,8781
1172,1172,12343,51591,6957,41008,40242
1173,1173,49317,5121,21512,38510,47653
1174,1174,11779,29074,18435,2246,29105
1175,1175,44201,22441,55184,31215,17620
1176,1176,52502,36646,49222,2790,28484
1177,1177,1679,3592,17246,14558,15153
1178,1178,24707,53330,28901,27967,4598
1179,1179,42646,10475,56492,21503,38649
1180,1180,2861,43080,30170,37575,45936
1181,1181,13120,35313,1158,53919,9304
